WARP_Violations,#Pairs,GARP_Violations,#Pairs,SARP_Violations,#Pairs,AFRIAT_Index,VARIAN_Index_Min,VARIAN_Index_Mean,VARIAN_Index_AVG(SSQ),Is exact,Houtman-Maks-Index,Is exact,Subject
2,1,2,1,2,1,0.028154,0.028154,0.0015641,0.0066359,1,0.055556,1,12101161
6,3,9,6,12,6,0.082768,0.082768,0.0046873,0.019886,1,0.055556,1,12101171
2,1,2,1,2,1,0.082277,0.082277,0.0045709,0.019393,1,0.055556,1,12101172
0,0,0,0,0,0,0,0,0,0,1,0,1,12101181
4,2,8,6,12,6,0.10022,0.10022,0.0089195,0.027572,1,0.11111,1,12101191
16,8,37,29,62,31,0.31972,0.31972,0.040873,0.097792,2,0.16667,1,12101201
8,4,19,15,30,15,0.35516,0.35516,0.028552,0.12113,1,0.055556,1,12101202
0,0,0,0,0,0,0,0,0,0,1,0,1,12101211
8,4,17,13,34,17,0.090797,0.090797,0.009551,0.027082,1,0.16667,1,12101221
8,4,28,24,56,28,0.12453,0.12453,0.011977,0.035572,2,0.11111,1,12101222
2,1,2,1,2,1,0.0878,0.0878,0.0048778,0.020695,1,0.055556,1,12101231
0,0,0,0,0,0,0,0,0,0,1,0,1,12101241
34,17,131,114,272,136,0.56141,0.59605,0.228,0.28641,3,0.27778,1,12101251
22,11,89,78,182,91,0.20148,0.20148,0.041212,0.074238,2,0.16667,1,12102011
4,2,13,11,22,11,0.068777,0.068777,0.0071195,0.021416,1,0.11111,1,12102012
12,6,42,36,110,55,0.17267,0.17267,0.020227,0.051594,2,0.16667,1,12102021
0,0,0,0,0,0,0,0,0,0,1,0,1,12102022
0,0,0,0,0,0,0,0,0,0,1,0,1,12102041
0,0,0,0,0,0,0,0,0,0,1,0,1,12102042
12,6,34,28,56,28,0.16387,0.16387,0.012066,0.05119,2,0.055556,1,12102051
8,4,18,14,32,16,0.10103,0.10103,0.010005,0.027523,1,0.16667,1,12102061
0,0,0,0,0,0,0,0,0,0,1,0,1,12102062
0,0,0,0,0,0,0,0,0,0,1,0,1,12102071
2,1,4,3,6,3,0.014896,0.014896,0.00082758,0.0035111,1,0.055556,1,12102081
0,0,0,0,0,0,0,0,0,0,1,0,1,12102082
2,1,2,1,2,1,0.0084519,0.0084519,0.00046955,0.0019921,1,0.055556,1,12102091
2,1,2,1,2,1,0.016022,0.016022,0.00089009,0.0037763,1,0.055556,1,12102092
0,0,0,0,0,0,0,0,0,0,1,0,1,12102101
4,2,16,14,42,21,0.04382,0.04382,0.0024345,0.010329,1,0.055556,1,12102111
4,2,8,6,12,6,0.166,0.166,0.013534,0.043191,1,0.11111,1,12102112
10,5,30,25,56,28,0.24867,0.24867,0.019137,0.073423,2,0.11111,1,12102121
0,0,0,0,0,0,0,0,0,0,1,0,1,12102122
0,0,0,0,0,0,0,0,0,0,1,0,1,12102131
6,3,28,25,56,28,0.10935,0.10935,0.0099287,0.030522,2,0.11111,1,12102132
6,3,7,4,8,4,0.21124,0.21124,0.013742,0.056355,1,0.11111,1,12102141
0,0,0,0,0,0,0,0,0,0,1,0,1,12102142
0,0,0,0,0,0,0,0,0,0,1,0,1,12102151
10,5,14,9,18,9,0.09005,0.09005,0.0088987,0.02476,1,0.11111,1,12102161
6,3,9,6,12,6,0.056152,0.056152,0.0031849,0.013505,1,0.055556,1,12102171
0,0,0,0,0,0,0,0,0,0,1,0,1,12102172
2,1,2,1,2,1,0.041676,0.041676,0.0023154,0.0098232,1,0.055556,1,12102181
0,0,0,0,0,0,0,0,0,0,1,0,1,12102191
0,0,0,0,0,0,0,0,0,0,1,0,1,12102201
10,5,20,15,30,15,0.1307,0.1307,0.0095885,0.033409,1,0.055556,1,12102211
10,5,61,56,132,66,0.43535,0.43535,0.033466,0.12231,2,0.11111,1,12102221
2,1,2,1,2,1,8.5738e-05,8.5737e-05,4.7632e-06,2.0208e-05,1,0.055556,1,12102231
4,2,8,6,12,6,0.048688,0.048688,0.0027049,0.011476,1,0.055556,1,12102241
4,2,16,14,30,15,0.041711,0.041711,0.0037093,0.011469,1,0.11111,1,12102242
0,0,0,0,0,0,0,0,0,0,1,0,1,12102251
0,0,0,0,0,0,0,0,0,0,1,0,1,12104011
0,0,0,0,0,0,0,0,0,0,1,0,1,12104012
2,1,11,10,30,15,0.073479,0.073479,0.0050379,0.01868,1,0.055556,1,12104021
8,4,14,10,20,10,0.14534,0.14534,0.016441,0.047817,1,0.16667,1,12104022
20,10,39,29,62,31,0.31425,0.31425,0.043396,0.095795,2,0.22222,1,12104031
10,5,98,93,240,120,0.21019,0.21019,0.021381,0.057092,2,0.16667,1,12104041
30,15,123,108,272,136,0.42421,0.47203,0.14869,0.21986,3,0.27778,1,12104042
6,3,61,58,132,66,0.23094,0.2497,0.013872,0.058854,2,0.055556,1,12104061
0,0,0,0,0,0,0,0,0,0,1,0,1,12104062
16,8,67,59,132,66,0.17036,0.17036,0.025287,0.059628,2,0.11111,1,12104071
0,0,0,0,0,0,0,0,0,0,1,0,1,12104072
30,15,111,96,240,120,0.53234,0.5552,0.17964,0.26324,3,0.22222,1,12104081
10,5,28,23,56,28,0.27619,0.27619,0.036093,0.091327,2,0.11111,1,12104082
6,3,28,25,56,28,0.10311,0.10311,0.0057285,0.024304,2,0.055556,1,12104091
0,0,0,0,0,0,0,0,0,0,1,0,1,12104092
4,2,4,2,4,2,0.010019,0.010019,0.00085754,0.0026846,1,0.11111,1,12104101
2,1,9,8,20,10,0.18357,0.18357,0.010198,0.043268,1,0.055556,1,12104111
4,2,4,2,4,2,0.062771,0.062771,0.0035184,0.014796,1,0.11111,1,12104112
42,21,140,119,272,136,0.44905,0.66758,0.2233,0.30618,3,0.33333,1,12104121
4,2,4,2,4,2,0.013171,0.013171,0.00097704,0.0032743,1,0.11111,1,12104131
32,16,147,131,272,136,0.65216,0.77084,0.2597,0.38844,3,0.22222,1,12104132
0,0,0,0,0,0,0,0,0,0,1,0,1,12104141
0,0,0,0,0,0,0,0,0,0,1,0,1,12104142
8,4,14,10,20,10,0.034869,0.034869,0.0036934,0.010376,1,0.16667,1,12104151
4,2,7,5,10,5,0.0067094,0.0067094,0.00041097,0.0015897,1,0.055556,1,12104152
0,0,0,0,0,0,0,0,0,0,1,0,1,12104171
4,2,19,17,42,21,0.064517,0.064517,0.0035843,0.015207,1,0.055556,1,12104181
0,0,0,0,0,0,0,0,0,0,1,0,1,12104191
8,4,32,28,72,36,0.076034,0.076034,0.0095998,0.024399,2,0.11111,1,12104201
8,4,28,24,62,31,0.11079,0.11079,0.009887,0.030136,2,0.16667,1,12104211
22,11,101,90,240,120,0.35389,0.35389,0.050889,0.12195,2,0.16667,1,12104231
14,7,110,103,240,120,0.7591,0.7591,0.070157,0.20146,2,0.16667,1,12104241
4,2,4,2,4,2,0.11329,0.11329,0.0063956,0.026706,1,0.11111,1,12104251
42,21,141,120,272,136,0.6146,0.8698,0.32956,0.42733,3,0.38889,1,12105011
14,7,30,23,54,27,0.062545,0.062545,0.0088916,0.020853,2,0.16667,1,12105012
22,11,77,66,156,78,0.28872,0.28872,0.051962,0.11141,2,0.16667,1,12105021
24,12,71,59,138,69,0.16004,0.16004,0.038536,0.069422,2,0.27778,1,12105022
26,13,112,99,272,136,0.15287,0.31435,0.11163,0.14423,3,0.27778,1,12105031
0,0,0,0,0,0,0,0,0,0,1,0,1,12105032
0,0,0,0,0,0,0,0,0,0,1,0,1,12105041
0,0,0,0,0,0,0,0,0,0,1,0,1,12105042
0,0,0,0,0,0,0,0,0,0,1,0,1,12105051
4,2,8,6,12,6,0.024243,0.024243,0.0026088,0.0078304,1,0.055556,1,12105061
12,6,57,51,110,55,0.41755,0.41755,0.031379,0.13313,2,0.055556,1,12105071
4,2,4,2,4,2,0.032717,0.032717,0.0032009,0.0096906,1,0.11111,1,12105072
2,1,2,1,2,1,0.039695,0.039695,0.0022053,0.0093562,1,0.055556,1,12105081
10,5,30,25,56,28,0.19437,0.19437,0.023403,0.063501,2,0.11111,1,12105091
2,1,2,1,2,1,0.0086958,0.0086958,0.0004831,0.0020496,1,0.055556,1,12105092
12,6,79,73,182,91,0.31458,0.31458,0.030932,0.087408,2,0.16667,1,12105101
26,13,99,86,240,120,0.33826,0.74599,0.1783,0.27472,3,0.27778,1,12105102
2,1,2,1,2,1,0.015184,0.015184,0.00084358,0.003579,1,0.055556,1,12105111
2,1,2,1,2,1,0.0094949,0.0094949,0.00052749,0.002238,1,0.055556,1,12105121
2,1,2,1,2,1,0.00035868,0.00035868,1.9927e-05,8.4543e-05,1,0.055556,1,12105122
16,8,30,22,48,24,0.064926,0.064926,0.0094363,0.019728,2,0.22222,1,12105131
0,0,0,0,0,0,0,0,0,0,1,0,1,12105132
4,2,5,3,6,3,0.071992,0.071992,0.0055348,0.018176,1,0.055556,1,12105141
0,0,0,0,0,0,0,0,0,0,1,0,1,12105142
12,6,28,22,54,27,0.14753,0.14753,0.017909,0.053895,2,0.16667,1,12105151
8,4,17,13,30,15,0.20178,0.20178,0.019213,0.058437,1,0.11111,1,12105161
6,3,24,21,42,21,0.11589,0.11589,0.0080327,0.02814,1,0.11111,1,12105171
0,0,0,0,0,0,0,0,0,0,1,0,1,12105172
12,6,31,25,62,31,0.10122,0.10122,0.014465,0.034068,2,0.16667,1,12105191
6,3,10,7,14,7,0.071322,0.071322,0.0056516,0.017806,1,0.11111,1,12105201
0,0,0,0,0,0,0,0,0,0,1,0,1,12105211
20,10,87,77,182,91,0.37007,0.37007,0.044361,0.1115,2,0.22222,1,12105221
4,2,6,4,8,4,0.011922,0.011922,0.00080582,0.0028752,1,0.11111,1,12105231
2,1,2,1,2,1,0.0017446,0.0017446,9.6924e-05,0.00041121,1,0.055556,1,12105241
0,0,0,0,0,0,0,0,0,0,1,0,1,12105242
4,2,6,4,8,4,0.021443,0.021443,0.0015332,0.0052583,1,0.11111,1,12105251
0,0,0,0,0,0,0,0,0,0,1,0,1,12201011
0,0,0,0,0,0,0,0,0,0,1,0,1,12201012
14,7,23,16,32,16,0.17294,0.17294,0.016788,0.049278,1,0.16667,1,12201021
0,0,0,0,0,0,0,0,0,0,1,0,1,12201041
0,0,0,0,0,0,0,0,0,0,1,0,1,12201042
4,2,8,6,12,6,0.074672,0.074672,0.0062416,0.019714,1,0.055556,1,12201051
10,5,23,18,56,28,0.10694,0.10694,0.011508,0.030762,1,0.11111,1,12201052
0,0,0,0,0,0,0,0,0,0,1,0,1,12201061
0,0,0,0,0,0,0,0,0,0,1,0,1,12201062
0,0,0,0,0,0,0,0,0,0,1,0,1,12201071
0,0,0,0,0,0,0,0,0,0,1,0,1,12201072
2,1,6,5,12,6,0.067077,0.067077,0.0037265,0.01581,1,0.055556,1,12201081
0,0,0,0,0,0,0,0,0,0,1,0,1,12201082
0,0,0,0,0,0,0,0,0,0,1,0,1,12201091
6,3,21,18,42,21,0.22488,0.22488,0.012493,0.053004,1,0.055556,1,12201092
2,1,2,1,2,1,0.00073418,0.00073418,4.0788e-05,0.00017305,1,0.055556,1,12201101
10,5,31,26,72,36,0.0888,0.0888,0.0086057,0.023719,2,0.16667,1,12201102
4,2,4,2,4,2,0.018157,0.018157,0.0016638,0.0051029,1,0.11111,1,12201111
2,1,4,3,6,3,0.055671,0.055671,0.0030928,0.013122,1,0.055556,1,12201112
0,0,0,0,0,0,0,0,0,0,1,0,1,12201121
10,5,67,62,156,78,0.095469,0.095469,0.011245,0.027644,2,0.16667,1,12201131
0,0,0,0,0,0,0,0,0,0,1,0,1,12201132
2,1,7,6,12,6,0.044133,0.044133,0.0024518,0.010402,1,0.055556,1,12201141
20,10,88,78,210,105,0.35064,0.35064,0.048143,0.11287,2,0.22222,1,12201151
8,4,40,36,90,45,0.11212,0.11212,0.013775,0.03284,2,0.11111,1,12201161
0,0,0,0,0,0,0,0,0,0,1,0,1,12201162
0,0,0,0,0,0,0,0,0,0,1,0,1,12201171
0,0,0,0,0,0,0,0,0,0,1,0,1,12201181
0,0,0,0,0,0,0,0,0,0,1,0,1,12201191
10,5,17,12,30,15,0.066863,0.066863,0.0088302,0.023792,1,0.11111,1,12201201
36,18,147,129,306,153,0.53952,0.76671,0.27934,0.35857,3,0.27778,1,12201211
8,4,21,17,42,21,0.084445,0.084445,0.0056307,0.020299,1,0.055556,1,12201221
2,1,2,1,2,1,0.0036256,0.0036256,0.00020142,0.00085455,1,0.055556,1,12201231
10,5,68,63,158,79,0.14742,0.14742,0.023915,0.053492,2,0.16667,1,12202011
0,0,0,0,0,0,0,0,0,0,1,0,1,12202012
0,0,0,0,0,0,0,0,0,0,1,0,1,12202021
10,5,31,26,58,29,0.31594,0.31594,0.017963,0.074484,2,0.16667,1,12202031
22,11,96,85,240,120,0.29448,0.36696,0.068003,0.13045,2,0.22222,1,12202032
2,1,2,1,2,1,0.0013504,0.0013504,7.5024e-05,0.0003183,1,0.055556,1,12202041
0,0,0,0,0,0,0,0,0,0,1,0,1,12202042
6,3,18,15,30,15,0.20845,0.20845,0.01581,0.052324,1,0.055556,1,12202051
8,4,33,29,72,36,0.035188,0.035188,0.0063244,0.013711,2,0.11111,1,12202052
12,6,37,31,90,45,0.17133,0.17133,0.02161,0.054054,2,0.16667,1,12202061
0,0,0,0,0,0,0,0,0,0,1,0,1,12202062
28,14,76,62,138,69,0.62929,0.69584,0.20915,0.31748,3,0.33333,1,12202071
62,31,173,142,306,153,0.57249,0.73333,0.37749,0.4447,3,0.38889,1,12202081
2,1,18,17,42,21,0.072049,0.072049,0.0040027,0.016982,1,0.055556,1,12202082
2,1,4,3,6,3,0.11194,0.11194,0.006219,0.026385,1,0.055556,1,12202091
0,0,0,0,0,0,0,0,0,0,1,0,1,12202092
0,0,0,0,0,0,0,0,0,0,1,0,1,12202101
0,0,0,0,0,0,0,0,0,0,1,0,1,12202102
4,2,10,8,20,10,0.14204,0.14204,0.012213,0.042794,1,0.055556,1,12202111
10,5,26,21,72,36,0.25329,0.25329,0.017165,0.060426,1,0.16667,1,12202121
0,0,0,0,0,0,0,0,0,0,1,0,1,12202131
4,2,5,3,6,3,0.12646,0.12646,0.011787,0.040616,1,0.055556,1,12202132
0,0,0,0,0,0,0,0,0,0,1,0,1,12202141
0,0,0,0,0,0,0,0,0,0,1,0,1,12202151
0,0,0,0,0,0,0,0,0,0,1,0,1,12202161
0,0,0,0,0,0,0,0,0,0,1,0,1,12202171
0,0,0,0,0,0,0,0,0,0,1,0,1,12202172
0,0,0,0,0,0,0,0,0,0,1,0,1,12202181
24,12,65,53,110,55,0.17471,0.17471,0.031242,0.064388,2,0.16667,1,12202191
4,2,4,2,4,2,0.074257,0.074257,0.0057301,0.01878,1,0.11111,1,12202201
14,7,104,97,240,120,0.53737,0.53737,0.043362,0.15019,2,0.16667,1,12202202
10,5,18,13,32,16,0.062338,0.062338,0.011078,0.022805,1,0.16667,1,12202221
16,8,101,93,272,136,0.24384,0.24384,0.014163,0.05764,2,0.11111,1,12202231
0,0,0,0,0,0,0,0,0,0,1,0,1,12203011
0,0,0,0,0,0,0,0,0,0,1,0,1,12203012
2,1,2,1,2,1,0.0076158,0.0076158,0.0004231,0.0017951,1,0.055556,1,12203021
0,0,0,0,0,0,0,0,0,0,1,0,1,12203022
0,0,0,0,0,0,0,0,0,0,1,0,1,12203031
0,0,0,0,0,0,0,0,0,0,1,0,1,12203032
2,1,2,1,2,1,0.007891,0.007891,0.00043839,0.0018599,1,0.055556,1,12203041
2,1,2,1,2,1,3.7599e-05,3.7599e-05,2.0888e-06,8.8621e-06,1,0.055556,1,12203042
2,1,4,3,6,3,0.075862,0.075862,0.0042146,0.017881,1,0.055556,1,12203051
0,0,0,0,0,0,0,0,0,0,1,0,1,12203061
0,0,0,0,0,0,0,0,0,0,1,0,1,12203062
8,4,23,19,42,21,0.12739,0.12739,0.014952,0.038278,1,0.11111,1,12203071
2,1,6,5,12,6,0.030301,0.030301,0.0016834,0.007142,1,0.055556,1,12203072
0,0,0,0,0,0,0,0,0,0,1,0,1,12203081
0,0,0,0,0,0,0,0,0,0,1,0,1,12203082
2,1,4,3,6,3,0.01663,0.01663,0.00092391,0.0039198,1,0.055556,1,12203091
0,0,0,0,0,0,0,0,0,0,1,0,1,12203101
4,2,6,4,8,4,0.067112,0.067112,0.0038428,0.015826,1,0.11111,1,12203102
8,4,17,13,42,21,0.011917,0.011917,0.001426,0.0034395,1,0.11111,1,12203111
4,2,4,2,4,2,0.02752,0.02752,0.0017151,0.0065345,1,0.11111,1,12203112
8,4,17,13,26,13,0.059945,0.059945,0.0059949,0.015901,1,0.16667,1,12203121
6,3,34,31,62,31,0.1047,0.1047,0.012076,0.031424,2,0.11111,1,12203122
16,8,70,62,156,78,0.39287,0.39287,0.03311,0.097917,2,0.22222,1,12203131
0,0,0,0,0,0,0,0,0,0,1,0,1,12203141
10,5,21,16,44,22,0.35051,0.35051,0.027894,0.089199,1,0.16667,1,12203151
6,3,10,7,18,9,0.10706,0.10706,0.011248,0.033003,1,0.11111,1,12203161
0,0,0,0,0,0,0,0,0,0,1,0,1,12203171
0,0,0,0,0,0,0,0,0,0,1,0,1,12203172
4,2,6,4,8,4,0.035372,0.035372,0.0019835,0.0083376,1,0.11111,1,12203181
10,5,49,44,92,46,0.21574,0.21574,0.013049,0.051027,2,0.11111,1,12203191
2,1,2,1,2,1,0.00070683,0.00070682,3.9268e-05,0.0001666,1,0.055556,1,12203201
0,0,0,0,0,0,0,0,0,0,1,0,1,12203211
0,0,0,0,0,0,0,0,0,0,1,0,1,12203221
0,0,0,0,0,0,0,0,0,0,1,0,1,12205011
0,0,0,0,0,0,0,0,0,0,1,0,1,12205012
0,0,0,0,0,0,0,0,0,0,1,0,1,12205031
0,0,0,0,0,0,0,0,0,0,1,0,1,12205032
0,0,0,0,0,0,0,0,0,0,1,0,1,12205041
0,0,0,0,0,0,0,0,0,0,1,0,1,12205042
0,0,0,0,0,0,0,0,0,0,1,0,1,12205051
2,1,2,1,2,1,0.0078747,0.0078747,0.00043748,0.0018561,1,0.055556,1,12205052
0,0,0,0,0,0,0,0,0,0,1,0,1,12205061
0,0,0,0,0,0,0,0,0,0,1,0,1,12205071
2,1,2,1,2,1,0.13455,0.13455,0.007475,0.031714,1,0.055556,1,12205072
2,1,2,1,2,1,0.048601,0.048601,0.0027001,0.011455,1,0.055556,1,12205091
6,3,12,9,20,10,0.053714,0.053714,0.0059656,0.016819,1,0.11111,1,12205092
2,1,2,1,2,1,0.017382,0.017382,0.00096568,0.004097,1,0.055556,1,12205101
8,4,25,21,42,21,0.050378,0.050378,0.003457,0.012198,1,0.11111,1,12205102
0,0,0,0,0,0,0,0,0,0,1,0,1,12205111
0,0,0,0,0,0,0,0,0,0,1,0,1,12205121
0,0,0,0,0,0,0,0,0,0,1,0,1,12205131
0,0,0,0,0,0,0,0,0,0,1,0,1,12205132
12,6,28,22,44,22,0.12764,0.12764,0.010414,0.032258,2,0.16667,1,12205141
30,15,64,49,110,55,0.82232,0.82903,0.29388,0.46364,3,0.27778,1,12205142
8,4,8,4,8,4,0.050744,0.050744,0.0053957,0.014231,1,0.22222,1,12205151
0,0,0,0,0,0,0,0,0,0,1,0,1,12205161
28,14,93,79,210,105,0.37389,0.52671,0.18041,0.24618,3,0.22222,1,12205171
12,6,85,79,158,79,0.40238,0.40238,0.026932,0.09681,2,0.11111,1,12205181
22,11,71,60,132,66,0.1758,0.1758,0.032771,0.065251,2,0.16667,1,12205191
22,11,87,76,182,91,0.52022,0.52022,0.064339,0.14247,2,0.22222,1,12205192
10,5,22,17,42,21,0.10632,0.10632,0.01256,0.034281,1,0.11111,1,12205201
2,1,4,3,6,3,0.018345,0.018345,0.0010192,0.004324,1,0.055556,1,12205211
10,5,59,54,112,56,0.25225,0.61435,0.037503,0.14548,2,0.16667,1,12205221
16,8,113,105,240,120,0.20083,0.20083,0.029661,0.066065,2,0.16667,1,13101011
4,2,4,2,4,2,0.028535,0.028535,0.0018475,0.0068172,1,0.11111,1,13101012
12,6,78,72,156,78,0.10012,0.10012,0.011357,0.027656,2,0.16667,1,13101021
6,3,19,16,42,21,0.28855,0.28855,0.017222,0.068199,1,0.11111,1,13101022
0,0,0,0,0,0,0,0,0,0,1,0,1,13101031
0,0,0,0,0,0,0,0,0,0,1,0,1,13101032
0,0,0,0,0,0,0,0,0,0,1,0,1,13101041
0,0,0,0,0,0,0,0,0,0,1,0,1,13101042
8,4,24,20,48,24,0.13473,0.13473,0.0093428,0.032368,1,0.11111,1,13101051
0,0,0,0,0,0,0,0,0,0,1,0,1,13101052
0,0,0,0,0,0,0,0,0,0,1,0,1,13101061
0,0,0,0,0,0,0,0,0,0,1,0,1,13101062
2,1,2,1,2,1,0.037941,0.037941,0.0021079,0.0089429,1,0.055556,1,13101071
26,13,103,90,210,105,0.26707,0.45189,0.19037,0.25145,3,0.22222,1,13101072
6,3,9,6,12,6,0.081778,0.081778,0.0047678,0.019299,1,0.11111,1,13101081
0,0,0,0,0,0,0,0,0,0,1,0,1,13101082
6,3,49,46,110,55,0.17519,0.17519,0.010452,0.041405,2,0.11111,1,13101091
0,0,0,0,0,0,0,0,0,0,1,0,1,13101111
12,6,26,20,42,21,0.076174,0.076174,0.0064941,0.019849,1,0.16667,1,13101121
0,0,0,0,0,0,0,0,0,0,1,0,1,13101122
2,1,2,1,2,1,0.010415,0.010415,0.00057862,0.0024549,1,0.055556,1,13101131
4,2,5,3,6,3,0.025605,0.025605,0.0014225,0.0060351,1,0.055556,1,13101132
0,0,0,0,0,0,0,0,0,0,1,0,1,13101141
4,2,5,3,6,3,0.026345,0.026345,0.0023052,0.007163,1,0.055556,1,13101142
0,0,0,0,0,0,0,0,0,0,1,0,1,13101151
2,1,2,1,2,1,0.0054195,0.0054195,0.00030108,0.0012774,1,0.055556,1,13101152
0,0,0,0,0,0,0,0,0,0,1,0,1,13101161
4,2,4,2,4,2,0.050794,0.050794,0.0031384,0.012047,1,0.11111,1,13101181
12,6,19,13,30,15,0.27782,0.27782,0.021748,0.08305,1,0.16667,1,13101191
4,2,8,6,12,6,0.060673,0.060673,0.0033707,0.014301,1,0.055556,1,13101192
0,0,0,0,0,0,0,0,0,0,1,0,1,13101201
0,0,0,0,0,0,0,0,0,0,1,0,1,13101202
0,0,0,0,0,0,0,0,0,0,1,0,1,13101211
6,3,10,7,14,7,0.057788,0.057788,0.006978,0.018259,1,0.11111,1,13101221
2,1,2,1,2,1,0.030745,0.030745,0.0017081,0.0072467,1,0.055556,1,13101231
2,1,2,1,2,1,0.00112,0.00112,6.2223e-05,0.00026399,1,0.055556,1,13101232
4,2,8,6,12,6,0.071056,0.071056,0.0039475,0.016748,1,0.055556,1,13101241
4,2,14,12,32,16,0.00691,0.00691,0.00051786,0.001725,1,0.11111,1,13101251
4,2,7,5,12,6,0.023721,0.023721,0.0013179,0.0055912,1,0.055556,1,13101261
2,1,2,1,2,1,0.0032953,0.0032953,0.00018307,0.00077672,1,0.055556,1,13101271
0,0,0,0,0,0,0,0,0,0,1,0,1,13101281
0,0,0,0,0,0,0,0,0,0,1,0,1,13101291
6,3,6,3,6,3,0.022914,0.022914,0.001829,0.0057623,1,0.16667,1,13101301
2,1,11,10,20,10,0.067987,0.067987,0.0037771,0.016025,1,0.055556,1,13101311
0,0,0,0,0,0,0,0,0,0,1,0,1,13101321
12,6,50,44,110,55,0.40467,0.40467,0.056048,0.14297,2,0.11111,1,13104011
0,0,0,0,0,0,0,0,0,0,1,0,1,13104012
0,0,0,0,0,0,0,0,0,0,1,0,1,13104021
4,2,4,2,4,2,0.017775,0.017775,0.0012542,0.0043397,1,0.11111,1,13104022
4,2,5,3,6,3,0.021441,0.021441,0.0011912,0.0050537,1,0.055556,1,13104031
22,11,77,66,156,78,0.22017,0.22017,0.043712,0.083485,2,0.16667,1,13104032
0,0,0,0,0,0,0,0,0,0,1,0,1,13104041
12,6,58,52,132,66,0.14106,0.14106,0.018378,0.04124,2,0.16667,1,13104042
0,0,0,0,0,0,0,0,0,0,1,0,1,13104051
0,0,0,0,0,0,0,0,0,0,1,0,1,13104052
0,0,0,0,0,0,0,0,0,0,1,0,1,13104061
8,4,19,15,30,15,0.072717,0.072717,0.0056172,0.0184,1,0.11111,1,13104062
2,1,2,1,2,1,0.061507,0.061507,0.0034171,0.014497,1,0.055556,1,13104071
0,0,0,0,0,0,0,0,0,0,1,0,1,13104072
0,0,0,0,0,0,0,0,0,0,1,0,1,13104081
2,1,2,1,2,1,0.0016708,0.0016708,9.2819e-05,0.0003938,1,0.055556,1,13104082
8,4,13,9,18,9,0.052509,0.052509,0.0042345,0.014322,1,0.11111,1,13104091
18,9,35,26,64,32,0.24801,0.24801,0.032276,0.076358,2,0.33333,1,13104092
0,0,0,0,0,0,0,0,0,0,1,0,1,13104101
24,12,136,124,272,136,0.20373,0.20373,0.023873,0.074541,2,0.11111,1,13104111
4,2,4,2,4,2,0.058589,0.058589,0.0043278,0.01454,1,0.11111,1,13104112
2,1,2,1,2,1,0.043378,0.043378,0.0024099,0.010224,1,0.055556,1,13104121
2,1,6,5,12,6,0.2082,0.2082,0.011566,0.049072,1,0.055556,1,13104122
0,0,0,0,0,0,0,0,0,0,1,0,1,13104131
0,0,0,0,0,0,0,0,0,0,1,0,1,13104132
12,6,33,27,56,28,0.1079,0.1079,0.0083248,0.030751,2,0.16667,1,13104141
10,5,40,35,90,45,0.27671,0.27671,0.020117,0.068256,2,0.11111,1,13104142
2,1,2,1,2,1,0.0065177,0.0065177,0.00036209,0.0015362,1,0.055556,1,13104151
4,2,15,13,30,15,0.20354,0.20354,0.011308,0.047974,1,0.055556,1,13104152
0,0,0,0,0,0,0,0,0,0,1,0,1,13104161
8,4,16,12,30,15,0.16324,0.16324,0.0097201,0.038576,1,0.11111,1,13104171
20,10,64,54,156,78,0.26741,0.32773,0.033744,0.098599,2,0.16667,1,13104181
2,1,2,1,2,1,0.03944,0.03944,0.0021911,0.0092962,1,0.055556,1,13104191
0,0,0,0,0,0,0,0,0,0,1,0,1,13104201
0,0,0,0,0,0,0,0,0,0,1,0,1,13104211
0,0,0,0,0,0,0,0,0,0,1,0,1,13104221
6,3,24,21,42,21,0.077181,0.077181,0.0058584,0.019374,1,0.11111,1,13104231
4,2,4,2,4,2,0.071292,0.071292,0.0051489,0.017544,1,0.11111,1,13104241
0,0,0,0,0,0,0,0,0,0,1,0,1,13104261
6,3,9,6,20,10,0.021705,0.021705,0.0023826,0.0065124,1,0.11111,1,13104271
0,0,0,0,0,0,0,0,0,0,1,0,1,13104281
4,2,6,4,8,4,0.043479,0.043479,0.0033026,0.010917,1,0.11111,1,13104291
8,4,23,19,44,22,0.10129,0.10129,0.0084968,0.026799,1,0.11111,1,13104292
6,3,18,15,32,16,0.035782,0.035782,0.0026376,0.0088413,1,0.11111,1,13104301
0,0,0,0,0,0,0,0,0,0,1,0,1,13104311
36,18,108,90,210,105,0.66146,0.77174,0.25767,0.3637,3,0.27778,1,13106011
18,9,64,55,132,66,0.19223,0.19223,0.034178,0.083808,2,0.16667,1,13106012
4,2,11,9,20,10,0.13576,0.13576,0.0075425,0.032,1,0.055556,1,13106021
8,4,23,19,42,21,0.21713,0.21713,0.016415,0.055216,1,0.11111,1,13106022
2,1,2,1,2,1,0.16667,0.16667,0.0092593,0.039284,1,0.055556,1,13106031
0,0,0,0,0,0,0,0,0,0,1,0,1,13106032
10,5,50,45,92,46,0.082697,0.082697,0.012718,0.030042,2,0.11111,1,13106041
6,3,12,9,20,10,0.12342,0.12342,0.0069873,0.029096,1,0.11111,1,13106042
4,2,5,3,6,3,0.079339,0.079339,0.0063873,0.0205,1,0.055556,1,13106051
0,0,0,0,0,0,0,0,0,0,1,0,1,13106052
46,23,135,112,240,120,0.47533,0.55202,0.2649,0.32346,3,0.16667,1,13106061
